Car_Name,Present_Price,Selling_Price,City,Year,Kms_Driven,Fuel_Type,HorsePower,Transmission,Certified,Seller_Type,Distance2
Suzuki Cultus  2001 VXR,PKR 11.3 lacs,1130000,Faisalabad,2001,"31,000km",Petrol,1000cc,Manual,Not Certified,Customer,31000
Suzuki Cultus  2002 ,PKR 8 lacs,800000,Rawalpindi,2002,"61,700km",Petrol,1000cc,Manual,Not Certified,Customer,61700
Suzuki Cultus  2002 VX,PKR 8 lacs,800000,Rawalpindi,2002,"135,000km",Petrol,1000cc,Manual,Not Certified,Customer,135000
Suzuki Cultus  2002 VXL,PKR 10.5 lacs,1050000,Rawalpindi,2002,"68,000km",Petrol,1000cc,Manual,Not Certified,Customer,68000
Suzuki Cultus  2002 VXL (CNG),PKR 7.9 lacs,790000,Mansehra,2002,"87,000km",Petrol,1000cc,Manual,Not Certified,Customer,87000
Suzuki Cultus  2002 VXR,PKR 11 lacs,1100000,Lahore,2002,"90,100km",Petrol,1000cc,Manual,Not Certified,Customer,90100
Suzuki Cultus  2002 VXR (CNG),PKR 7.45 lacs,745000,Karachi,2002,"115,000km",Petrol,1000cc,Manual,Not Certified,Customer,115000
Suzuki Cultus  2003 ,PKR 7 lacs,700000,Lahore,2003,"78,000km",Petrol,1000cc,Manual,Not Certified,Customer,78000
Suzuki Cultus  2003 VX,PKR 9.5 lacs,950000,Gujranwala,2003,"35,000km",Petrol,1000cc,Manual,Not Certified,Customer,35000
Suzuki Cultus  2003 VX (CNG),PKR 8.5 lacs,850000,Islamabad,2003,"123,123km",Petrol,1000cc,Manual,Not Certified,Customer,123123
Suzuki Cultus  2003 VXL,PKR 8.5 lacs,850000,Islamabad,2003,"14,000km",Petrol,1000cc,Manual,Not Certified,Customer,14000
Suzuki Cultus  2003 VXL (CNG),PKR 9.5 lacs,950000,Islamabad,2003,"17,881km",Petrol,1000cc,Manual,Not Certified,Customer,17881
Suzuki Cultus  2003 VXR,PKR 9 lacs,900000,Lahore,2003,"91,981km",Petrol,1000cc,Manual,Not Certified,Customer,91981
Suzuki Cultus  2003 VXR (CNG),PKR 11.3 lacs,1130000,Rawalpindi,2003,"81,944km",Petrol,1000cc,Manual,Not Certified,Customer,81944
Suzuki Cultus  2004 VX,PKR 11 lacs,1100000,Swabi,2004,"90,000km",Petrol,1000cc,Manual,Not Certified,Customer,90000
Suzuki Cultus  2004 VX (CNG),PKR 9.5 lacs,950000,Mardan,2004,"56,485km",Petrol,1000cc,Manual,Not Certified,Customer,56485
Suzuki Cultus  2004 VXL,PKR 10.25 lacs,1025000,Rawalpindi,2004,"102,175km",Petrol,1000cc,Manual,Not Certified,Customer,102175
Suzuki Cultus  2004 VXL (CNG),PKR 8.6 lacs,860000,Lahore,2004,"99,999km",Petrol,1000cc,Manual,Not Certified,Customer,99999
Suzuki Cultus  2004 VXR,PKR 11.75 lacs,1175000,Lahore,2004,"98,542km",Petrol,1000cc,Manual,Not Certified,Customer,98542
Suzuki Cultus  2004 VXR (CNG),PKR 9.5 lacs,950000,Wahcantt,2004,"100,000km",Petrol,1000cc,Manual,Not Certified,Customer,100000
Suzuki Cultus  2005 ,PKR 8.5 lacs,850000,Faisalabad,2005,"16,000km",Petrol,1000cc,Manual,Not Certified,Customer,16000
Suzuki Cultus  2005 VX,PKR 8.5 lacs,850000,Karachi,2005,"100,000km",Petrol,1000cc,Manual,Not Certified,Customer,100000
Suzuki Cultus  2005 VX (CNG),PKR 10.5 lacs,1050000,Rawalpindi,2005,"4,568km",Petrol,1000cc,Manual,Not Certified,Customer,4568
Suzuki Cultus  2005 VXL,PKR 9.2 lacs,919999,Islamabad,2005,1km,Petrol,1000cc,Manual,Not Certified,Customer,1
Suzuki Cultus  2005 VXL (CNG),PKR 9.5 lacs,950000,Kohat,2005,"24,000km",Hybrid,1000cc,Manual,Not Certified,Customer,24000
Suzuki Cultus  2005 VXR,PKR 12.5 lacs,1250000,Jhang,2005,"63,068km",Petrol,1000cc,Manual,Not Certified,Customer,63068
Suzuki Cultus  2005 VXR (CNG),PKR 12 lacs,1200000,Mardan,2005,"70,000km",Petrol,1000cc,Manual,Not Certified,Customer,70000
Suzuki Cultus  2006 ,PKR 11.2 lacs,1120000,Peshawar,2006,"25,000km",Petrol,1300cc,Automatic,Not Certified,Customer,25000
Suzuki Cultus  2006 VXL,PKR 12 lacs,1200000,Kohat,2006,"55,000km",Petrol,1000cc,Manual,Not Certified,Customer,55000
Suzuki Cultus  2006 VXL (CNG),PKR 9.85 lacs,985000,Wahcantt,2006,"93,000km",Petrol,1000cc,Manual,Not Certified,Customer,93000
Suzuki Cultus  2006 VXR,PKR 12.8 lacs,1280000,Lahore,2006,"90,000km",Petrol,1000cc,Manual,Not Certified,Customer,90000
Suzuki Cultus  2006 VXR (CNG),PKR 12.5 lacs,1250000,Lahore,2006,"102,500km",Petrol,1000cc,Manual,Not Certified,Customer,102500
Suzuki Cultus  2007 ,PKR 11 lacs,1100000,Peshawar,2007,"100,000km",Petrol,1000cc,Manual,Not Certified,Customer,100000
Suzuki Cultus  2007 VXL,PKR 13.25 lacs,1325000,Daska,2007,"65,000km",Petrol,1000cc,Manual,Not Certified,Customer,65000
Suzuki Cultus  2007 VXL (CNG),PKR 10.5 lacs,1050000,Peshawar,2007,"100,000km",Petrol,1000cc,Manual,Not Certified,Customer,100000
Suzuki Cultus  2007 VXLi,PKR 12.5 lacs,1250000,Karachi,2007,"50,000km",Petrol,1000cc,Manual,Not Certified,Customer,50000
Suzuki Cultus  2007 VXLi (CNG),PKR 11.5 lacs,1150000,Lahore,2007,"96,000km",Petrol,1000cc,Manual,Not Certified,Customer,96000
Suzuki Cultus  2007 VXR,PKR 12.95 lacs,1295000,Rawalpindi,2007,"85,000km",Petrol,1000cc,Manual,Not Certified,Customer,85000
Suzuki Cultus  2007 VXR (CNG),PKR 11.5 lacs,1150000,Rawalpindi,2007,"15,006km",Petrol,1000cc,Manual,Not Certified,Customer,15006
Suzuki Cultus  2007 VXRi,PKR 12.5 lacs,1250000,Islamabad,2007,"75,000km",Petrol,1000cc,Manual,Not Certified,Customer,75000
Suzuki Cultus  2007 VXRi (CNG),PKR 12.5 lacs,1250000,Peshawar,2007,2km,Petrol,1000cc,Manual,Not Certified,Customer,2
Suzuki Cultus  2008 ,PKR 13 lacs,1300000,Faisalabad,2008,"105,883km",Petrol,1000cc,Manual,Not Certified,Customer,105883
Suzuki Cultus  2008 EURO II,PKR 10.65 lacs,1065000,Lahore,2008,"90,000km",Petrol,1000cc,Manual,Not Certified,Customer,90000
Suzuki Cultus  2008 VXLi,PKR 13.5 lacs,1350000,Islamabad,2008,"50,000km",Petrol,1000cc,Manual,Not Certified,Customer,50000
Suzuki Cultus  2008 VXLi (CNG),PKR 13.2 lacs,1320000,Lahore,2008,"100,000km",Petrol,1000cc,Manual,Not Certified,Customer,100000
Suzuki Cultus  2008 VXRi,PKR 15 lacs,1500000,Hasilpur,2008,"7,700km",Petrol,1000cc,Manual,Not Certified,Customer,7700
Suzuki Cultus  2008 VXRi (CNG),PKR 12.5 lacs,1250000,Islamabad,2008,"120,000km",Petrol,1000cc,Manual,Not Certified,Customer,120000
Suzuki Cultus  2009 ,PKR 18.5 lacs,1850000,Islamabad,2009,"160,000km",Petrol,1000cc,Manual,Not Certified,Customer,160000
Suzuki Cultus  2009 Euro II (CNG),PKR 4.75 lacs,475000,Karachi,2009,"80,000km",LPG,1000cc,Manual,Not Certified,Customer,80000
Suzuki Cultus  2009 VXLi,PKR 12.95 lacs,1295000,Lahore,2009,"125,000km",Petrol,1000cc,Manual,Not Certified,Customer,125000
Suzuki Cultus  2009 VXLi (CNG),PKR 14.5 lacs,1450000,Multan,2009,"32,804km",Petrol,1000cc,Manual,Not Certified,Customer,32804
Suzuki Cultus  2009 VXRi,PKR 14.75 lacs,1475000,Lahore,2009,"80,000km",Petrol,1000cc,Manual,Not Certified,Customer,80000
Suzuki Cultus  2009 VXRi (CNG),PKR 12.5 lacs,1250000,Lahore,2009,"190,000km",Petrol,1000cc,Manual,Not Certified,Customer,190000
Suzuki Cultus  2010 ,PKR 15 lacs,1500000,Chakwal,2010,"86,000km",Petrol,1000cc,Manual,Not Certified,Customer,86000
Suzuki Cultus  2010 EURO II,PKR 11.25 lacs,1125000,Khushab,2010,"120,000km",Petrol,1000cc,Manual,Not Certified,Customer,120000
Suzuki Cultus  2010 VXLi,PKR 14 lacs,1400000,Islamabad,2010,"60,000km",Petrol,1000cc,Manual,Not Certified,Customer,60000
Suzuki Cultus  2010 VXLi (CNG),PKR 14.8 lacs,1480000,Islamabad,2010,"160,100km",Petrol,1000cc,Manual,Not Certified,Customer,160100
Suzuki Cultus  2010 VXRi,PKR 15.5 lacs,1550000,Lahore,2010,"146,000km",Petrol,1000cc,Manual,Not Certified,Customer,146000
Suzuki Cultus  2010 VXRi (CNG),PKR 14.5 lacs,1450000,Islamabad,2010,"100,000km",Petrol,1000cc,Manual,Not Certified,Customer,100000
Suzuki Cultus  2011 ,PKR 14.2 lacs,1420000,Kharian,2011,"60,000km",Petrol,1000cc,Manual,Not Certified,Customer,60000
Suzuki Cultus  2011 VXLi,PKR 14.25 lacs,1425000,Islamabad,2011,"62,500km",Petrol,1000cc,Manual,Not Certified,Customer,62500
Suzuki Cultus  2011 VXLi (CNG),PKR 15.5 lacs,1550000,Hyderabad,2011,"60,000km",Petrol,1000cc,Manual,Not Certified,Customer,60000
Suzuki Cultus  2011 VXRi,PKR 14.8 lacs,1480000,Islamabad,2011,"85,000km",Petrol,1000cc,Manual,Not Certified,Customer,85000
Suzuki Cultus  2011 VXRi (CNG),PKR 16.2 lacs,1620000,Islamabad,2011,"47,000km",Petrol,1000cc,Manual,Not Certified,Customer,47000
Suzuki Cultus  2012 ,PKR 14.75 lacs,1475000,Peshawar,2012,"93,000km",Petrol,1000cc,Manual,Not Certified,Customer,93000
Suzuki Cultus  2012 EURO II,PKR 16.95 lacs,1695000,Lahore,2012,"150,000km",Petrol,1000cc,Manual,Not Certified,Customer,150000
Suzuki Cultus  2012 Limited Edition,PKR 13.5 lacs,1350000,Lahore,2012,"69,500km",Petrol,1000cc,Manual,Not Certified,Customer,69500
Suzuki Cultus  2012 VXLi,PKR 19.5 lacs,1950000,Gujranwala,2012,"30,000km",Petrol,1000cc,Manual,Not Certified,Customer,30000
Suzuki Cultus  2012 VXRi,PKR 15 lacs,1500000,Sargodha,2012,"15,000km",Petrol,1000cc,Manual,Not Certified,Customer,15000
Suzuki Cultus  2012 VXRi (CNG),PKR 16.65 lacs,1664999,Islamabad,2012,"42,000km",Petrol,1000cc,Manual,Not Certified,Customer,42000
Suzuki Cultus  2013 ,PKR 16.8 lacs,1680000,Sheikhupura,2013,"82,000km",Petrol,1000cc,Manual,Not Certified,Customer,82000
Suzuki Cultus  2013 EURO II,PKR 17.5 lacs,1750000,Gujranwala,2013,"65,000km",Petrol,1000cc,Manual,Not Certified,Customer,65000
Suzuki Cultus  2013 Limited Edition,PKR 18.65 lacs,1864999,AhmedPurEast,2013,"114,000km",Petrol,1000cc,Manual,Not Certified,Customer,114000
Suzuki Cultus  2014 ,PKR 18.5 lacs,1850000,Peshawar,2014,"66,000km",Petrol,1000cc,Manual,Not Certified,Customer,66000
Suzuki Cultus  2014 EURO II,PKR 18.5 lacs,1850000,Sheikhupura,2014,"84,124km",Petrol,1000cc,Manual,Not Certified,Customer,84124
Suzuki Cultus  2014 Limited Edition,PKR 15.3 lacs,1530000,Lahore,2014,3km,Petrol,1000cc,Manual,Not Certified,Customer,3
Suzuki Cultus  2015 ,PKR 18.5 lacs,1850000,Rawalpindi,2015,"75,000km",Petrol,1000cc,Manual,Not Certified,Customer,75000
Suzuki Cultus  2015 EURO II,PKR 24.95 lacs,2495000,Karachi,2015,"68,000km",Petrol,1000cc,Manual,Not Certified,Customer,68000
Suzuki Cultus  2015 Euro II (CNG),PKR 16 lacs,1600000,Karachi,2015,"71,352km",Petrol,1000cc,Manual,Not Certified,PakWheels,71352
Suzuki Cultus  2015 Limited Edition,PKR 17 lacs,1700000,Lahore,2015,"68,000km",Petrol,1000cc,Manual,Not Certified,Customer,68000
Suzuki Cultus  2015 VXRi,PKR 18 lacs,1800000,Islamabad,2015,"98,000km",Petrol,1000cc,Manual,Not Certified,Customer,98000
Suzuki Cultus  2016 ,PKR 18 lacs,1800000,Peshawar,2016,"100,500km",Petrol,1000cc,Manual,Not Certified,Customer,100500
Suzuki Cultus  2016 EURO II,PKR 20.5 lacs,2050000,Islamabad,2016,"61,000km",Petrol,1000cc,Manual,Not Certified,Customer,61000
Suzuki Cultus  2016 Euro II (CNG),PKR 16.5 lacs,1650000,Multan,2016,"30,131km",Petrol,1000cc,Manual,Not Certified,Customer,30131
Suzuki Cultus  2016 Limited Edition,PKR 22 lacs,2200000,Islamabad,2016,"98,000km",Petrol,1000cc,Manual,Not Certified,Customer,98000
Suzuki Cultus  2017 EURO II,PKR 18.5 lacs,1850000,Bahawalpur,2017,"32,000km",Petrol,1000cc,Manual,Not Certified,Customer,32000
Suzuki Cultus  2017 Limited Edition,PKR 26.2 lacs,2620000,Karachi,2017,"86,047km",Petrol,1000cc,Manual,Not Certified,Customer,86047
Suzuki Cultus  2017 VXL,PKR 29 lacs,2900000,DGKhan,2017,"63,000km",Petrol,1000cc,Manual,Not Certified,Customer,63000
Suzuki Cultus  2017 VXR,PKR 27.5 lacs,2750000,Rawalpindi,2017,"63,000km",Petrol,1000cc,Manual,Not Certified,Customer,63000
Suzuki Cultus  2018 ,PKR 32.5 lacs,3250000,Faisalabad,2018,"37,000km",Petrol,1000cc,Automatic,Not Certified,Customer,37000
Suzuki Cultus  2018 Auto Gear Shift,PKR 30.5 lacs,3050000,Lahore,2018,"47,000km",Petrol,1000cc,Automatic,Not Certified,Customer,47000
Suzuki Cultus  2018 VXL,PKR 35 lacs,3500000,Lahore,2018,"63,000km",Petrol,1000cc,Manual,Not Certified,Customer,63000
Suzuki Cultus  2018 VXR,PKR 28 lacs,2800000,Karachi,2018,"100,000km",Petrol,1000cc,Manual,Not Certified,Customer,100000
Suzuki Cultus  2019 ,PKR 29.5 lacs,2950000,Faisalabad,2019,"28,000km",Petrol,1000cc,Manual,Not Certified,Customer,28000
Suzuki Cultus  2019 Auto Gear Shift,PKR 34.5 lacs,3450000,Lahore,2019,"68,255km",Petrol,1000cc,Automatic,Not Certified,PakWheels,68255
Suzuki Cultus  2019 VXL,PKR 36.5 lacs,3650000,Karachi,2019,"38,580km",Petrol,1000cc,Manual,Not Certified,Customer,38580
Suzuki Cultus  2019 VXR,PKR 29.3 lacs,2930000,Karachi,2019,"12,560km",Petrol,1000cc,Manual,Not Certified,Customer,12560
Suzuki Cultus  2020 ,PKR 35 lacs,3500000,Faisalabad,2020,"115,000km",Petrol,1000cc,Automatic,Not Certified,Customer,115000
Suzuki Cultus  2020 Auto Gear Shift,PKR 34 lacs,3400000,Lahore,2020,"58,554km",Petrol,1000cc,Automatic,Not Certified,PakWheels,58554
Suzuki Cultus  2020 VXL,PKR 33 lacs,3300000,Rajanpur,2020,"60,000km",Petrol,1000cc,Manual,Not Certified,Customer,60000
Suzuki Cultus  2020 VXR,PKR 31.5 lacs,3150000,Karachi,2020,"46,196km",Petrol,1000cc,Manual,Certified,PakWheels,46196
Suzuki Cultus  2021 ,PKR 36.5 lacs,3650000,Lahore,2021,"36,000km",Petrol,1000cc,Automatic,Not Certified,Customer,36000
Suzuki Cultus  2021 Auto Gear Shift,PKR 40 lacs,4000000,Sahiwal,2021,"15,000km",Petrol,1000cc,Automatic,Not Certified,Customer,15000
Suzuki Cultus  2021 VXL,PKR 38 lacs,3800000,Islamabad,2021,"26,000km",Petrol,1000cc,Manual,Not Certified,Customer,26000
Suzuki Cultus  2021 VXR,PKR 36.6 lacs,3660000,Islamabad,2021,"44,000km",Petrol,1000cc,Manual,Not Certified,Customer,44000
Suzuki Cultus  2022 ,PKR 34 lacs,3400000,Mandibahauddin,2022,"61,000km",Petrol,1000cc,Manual,Not Certified,Customer,61000
Suzuki Cultus  2022 Auto Gear Shift,PKR 42.5 lacs,4250000,Vehari,2022,5km,Petrol,1000cc,Automatic,Not Certified,Customer,5
Suzuki Cultus  2022 VXL,PKR 41.5 lacs,4150000,Islamabad,2022,"3,351km",Petrol,1000cc,Manual,Not Certified,Customer,3351
Suzuki Cultus  2022 VXR,PKR 37.5 lacs,3750000,Gujrat,2022,"2,000km",Petrol,1000cc,Manual,Not Certified,Customer,2000
Suzuki Cultus  2023 VXL,PKR 40.75 lacs,4075000,Lodhran,2023,"4,232km",Petrol,1000cc,Manual,Not Certified,Customer,4232
Suzuki Cultus  2023 VXR,PKR 36.5 lacs,3650000,Rawalpindi,2023,"16,000km",Petrol,1000cc,Manual,Not Certified,Customer,16000
Suzuki Cultus  2024 Auto Gear Shift,PKR 41 lacs,4100000,Faisalabad,2024,"5,000km",Petrol,1000cc,Automatic,Not Certified,Customer,5000
Suzuki Cultus  2024 VXL,PKR 43 lacs,4300000,Taxila,2024,"8,000km",Petrol,1000cc,Manual,Not Certified,Customer,8000
Suzuki Every  2000 GA,PKR 8.95 lacs,894999,Islamabad,2000,"97,540km",Petrol,660cc,Manual,Not Certified,Customer,97540
Suzuki Every  2003 Join,PKR 10.8 lacs,1080000,Karachi,2003,"100,000km",Petrol,660cc,Automatic,Not Certified,Customer,100000
Suzuki Every  2003 PC,PKR 8.9 lacs,890000,Lahore,2003,"143,000km",Petrol,660cc,Manual,Not Certified,Customer,143000
Suzuki Every  2004 ,PKR 11.5 lacs,1150000,Karachi,2004,"100,000km",Petrol,660cc,Automatic,Not Certified,Customer,100000
Suzuki Every  2005 GA,PKR 7.95 lacs,795000,Faisalabad,2005,"2,589km",Petrol,660cc,Automatic,Not Certified,Customer,2589
Suzuki Every  2006 GA,PKR 13.25 lacs,1325000,Karachi,2006,"156,000km",Petrol,660cc,Automatic,Not Certified,Customer,156000
Suzuki Every  2007 ,PKR 12.1 lacs,1210000,Karachi,2007,"88,000km",Petrol,660cc,Manual,Not Certified,Customer,88000
Suzuki Every  2008 ,PKR 13.5 lacs,1350000,Gujranwala,2008,"160,000km",Petrol,660cc,Manual,Not Certified,Customer,160000
Suzuki Every  2008 GA,PKR 14.5 lacs,1450000,Quetta,2008,"220,000km",Petrol,660cc,Automatic,Not Certified,Customer,220000
Suzuki Every  2008 Join,PKR 13.5 lacs,1350000,Islamabad,2008,"100,000km",Petrol,660cc,Automatic,Not Certified,Customer,100000
Suzuki Every  2009 ,PKR 15.8 lacs,1580000,Islamabad,2009,"200,000km",Petrol,660cc,Automatic,Not Certified,Customer,200000
Suzuki Every  2009 Join Turbo,PKR 14.5 lacs,1450000,Mardan,2009,"100,000km",Petrol,660cc,Automatic,Not Certified,Customer,100000
Suzuki Every  2010 ,PKR 19.5 lacs,1950000,Lahore,2010,"100,000km",Petrol,660cc,Manual,Not Certified,Customer,100000
Suzuki Every  2010 GA,PKR 18 lacs,1800000,Karachi,2010,"148,000km",Petrol,660cc,Automatic,Not Certified,Customer,148000
Suzuki Every  2011 ,PKR 17.95 lacs,1795000,Karachi,2011,"131,000km",Petrol,660cc,Automatic,Not Certified,Customer,131000
Suzuki Every  2011 GA,PKR 16.25 lacs,1625000,Lahore,2011,"80,000km",Petrol,660cc,Automatic,Not Certified,Customer,80000
Suzuki Every  2012 ,PKR 22.5 lacs,2250000,Karachi,2012,"96,977km",Petrol,660cc,Automatic,Not Certified,PakWheels,96977
Suzuki Every  2012 GA,PKR 15.9 lacs,1590000,MirpurAK,2012,"99,000km",Petrol,660cc,Automatic,Not Certified,Customer,99000
Suzuki Every  2012 Join,PKR 19 lacs,1900000,Lahore,2012,"78,000km",Petrol,660cc,Automatic,Not Certified,Customer,78000
Suzuki Every  2012 Join Turbo,PKR 17.35 lacs,1735000,Karachi,2012,143km,Petrol,660cc,Automatic,Not Certified,Customer,143
Suzuki Every  2012 PU,PKR 15.25 lacs,1525000,Islamabad,2012,"190,000km",Petrol,660cc,Automatic,Not Certified,Customer,190000
Suzuki Every  2013 ,PKR 22.4 lacs,2240000,Rawalpindi,2013,"115,000km",Petrol,660cc,Automatic,Not Certified,Customer,115000
Suzuki Every  2013 GA,PKR 14.5 lacs,1450000,Karachi,2013,"172,340km",Petrol,660cc,Automatic,Not Certified,Customer,172340
Suzuki Every  2013 Join,PKR 18.5 lacs,1850000,Gujrat,2013,"78,000km",Petrol,660cc,Automatic,Not Certified,Customer,78000
Suzuki Every  2013 Join Turbo,PKR 18.5 lacs,1850000,Gujranwala,2013,"98,000km",Petrol,660cc,Automatic,Not Certified,Customer,98000
Suzuki Every  2013 PC,PKR 18.9 lacs,1889999,Gujranwala,2013,"123,000km",Petrol,660cc,Automatic,Not Certified,Customer,123000
Suzuki Every  2014 ,PKR 20.5 lacs,2050000,Daska,2014,"86,000km",Petrol,660cc,Automatic,Not Certified,Customer,86000
Suzuki Every  2014 GA,PKR 17.8 lacs,1780000,Gujrat,2014,1km,Petrol,660cc,Automatic,Not Certified,Customer,1
Suzuki Every  2014 Join,PKR 18 lacs,1800000,Kohat,2014,"150,000km",Petrol,660cc,Automatic,Not Certified,Customer,150000
Suzuki Every  2014 PC,PKR 20.85 lacs,2085000,GujarKhan,2014,"92,000km",Petrol,660cc,Automatic,Not Certified,Customer,92000
Suzuki Every  2015 ,PKR 25.3 lacs,2530000,Karachi,2015,"140,000km",Petrol,660cc,Automatic,Not Certified,Customer,140000
Suzuki Every  2015 GA,PKR 18.5 lacs,1850000,Islamabad,2015,"242,547km",Petrol,660cc,Automatic,Not Certified,Customer,242547
Suzuki Every  2015 Join,PKR 25.5 lacs,2550000,Gujrat,2015,"63,000km",Petrol,660cc,Automatic,Not Certified,Customer,63000
Suzuki Every  2015 PC,PKR 21 lacs,2100000,Mandibahauddin,2015,"148,000km",Petrol,660cc,Manual,Not Certified,Customer,148000
Suzuki Every  2016 ,PKR 21.5 lacs,2150000,Rawalpindi,2016,"178,000km",Petrol,660cc,Automatic,Not Certified,Customer,178000
Suzuki Every  2016 GA,PKR 21 lacs,2100000,Karachi,2016,"130,000km",Petrol,660cc,Automatic,Not Certified,Customer,130000
Suzuki Every  2016 Join,PKR 23.8 lacs,2380000,Karachi,2016,"73,000km",Petrol,660cc,Automatic,Not Certified,Customer,73000
Suzuki Every  2016 Join Turbo,PKR 27 lacs,2700000,Karachi,2016,"157,383km",Petrol,660cc,Automatic,Not Certified,Customer,157383
Suzuki Every  2016 PC,PKR 24 lacs,2400000,Peshawar,2016,"145,000km",Petrol,660cc,Automatic,Not Certified,Customer,145000
Suzuki Every  2017 ,PKR 23.5 lacs,2350000,Islamabad,2017,"85,000km",Petrol,660cc,Manual,Not Certified,Customer,85000
Suzuki Every  2017 Join,PKR 26 lacs,2600000,Lahore,2017,"55,146km",Petrol,660cc,Automatic,Not Certified,Customer,55146
Suzuki Every  2017 PC,PKR 28 lacs,2800000,Sialkot,2017,"75,000km",Petrol,660cc,Manual,Not Certified,Customer,75000
Suzuki Every  2018 ,PKR 26.8 lacs,2680000,Islamabad,2018,"59,000km",Petrol,660cc,Automatic,Not Certified,Customer,59000
Suzuki Every  2018 GA,PKR 13.2 lacs,1320000,Chunian,2018,"139,000km",Petrol,660cc,Automatic,Not Certified,Customer,139000
Suzuki Every  2018 Join,PKR 30.25 lacs,3025000,Sialkot,2018,"91,500km",Petrol,660cc,Manual,Not Certified,Customer,91500
Suzuki Every  2018 PA,PKR 25.25 lacs,2525000,Lahore,2018,"80,000km",Petrol,660cc,Manual,Not Certified,Customer,80000
Suzuki Every  2018 PC,PKR 26.5 lacs,2650000,Faisalabad,2018,"72,000km",Petrol,660cc,Automatic,Not Certified,Customer,72000
Suzuki Every  2019 ,PKR 28.85 lacs,2885000,Lahore,2019,"79,000km",Petrol,660cc,Automatic,Not Certified,Customer,79000
Suzuki Every  2019 GA,PKR 25.9 lacs,2590000,Sialkot,2019,"27,500km",Petrol,660cc,Automatic,Not Certified,Customer,27500
Suzuki Every  2019 Join,PKR 31 lacs,3100000,Karachi,2019,"17,000km",Petrol,660cc,Automatic,Not Certified,Customer,17000
Suzuki Every  2019 Join Turbo,PKR 26.25 lacs,2625000,Islamabad,2019,"181,808km",Petrol,660cc,Automatic,Certified,PakWheels,181808
Suzuki Every  2019 PA,PKR 26.8 lacs,2680000,Gujrat,2019,"76,000km",Petrol,660cc,Automatic,Not Certified,Customer,76000
Suzuki Every  2019 PC,PKR 26.9 lacs,2690000,Lahore,2019,"108,204km",Petrol,660cc,Automatic,Not Certified,Customer,108204
Suzuki Every  2019 PU,PKR 26.1 lacs,2610000,Gujranwala,2019,"103,000km",Petrol,660cc,Automatic,Not Certified,Customer,103000
Suzuki Every  2019 PZ Turbo,PKR 34 lacs,3400000,Karachi,2019,"78,300km",Petrol,660cc,Automatic,Not Certified,Customer,78300
Suzuki Every  2020 ,PKR 26.8 lacs,2680000,Peshawar,2020,"120,000km",Petrol,660cc,Automatic,Not Certified,Customer,120000
Suzuki Every  2020 GA,PKR 26.9 lacs,2690000,Islamabad,2020,"67,000km",Petrol,660cc,Automatic,Not Certified,Customer,67000
Suzuki Every  2020 Join,PKR 31.25 lacs,3125000,Lahore,2020,"43,000km",Petrol,660cc,Automatic,Not Certified,Customer,43000
Suzuki Every  2020 Join Turbo,PKR 30.25 lacs,3025000,Sialkot,2020,"70,400km",Petrol,660cc,Automatic,Not Certified,Customer,70400
Suzuki Every  2020 PA,PKR 28.5 lacs,2850000,Islamabad,2020,108km,Petrol,660cc,Automatic,Not Certified,Customer,108
Suzuki Every  2020 PC,PKR 27.75 lacs,2775000,Lahore,2020,"30,200km",Petrol,660cc,Automatic,Not Certified,Customer,30200
Suzuki Every  2020 PU,PKR 26.75 lacs,2675000,Gujranwala,2020,"45,000km",Petrol,660cc,Automatic,Not Certified,Customer,45000
Suzuki Every  2020 PZ Turbo,PKR 32.5 lacs,3250000,Gujranwala,2020,"37,000km",Petrol,660cc,Automatic,Not Certified,Customer,37000
Suzuki Every  2021 ,PKR 24.8 lacs,2480000,Daska,2021,"41,500km",Petrol,660cc,Manual,Not Certified,Customer,41500
Suzuki Every  2021 Join Turbo,PKR 29 lacs,2900000,Peshawar,2021,"40,000km",Petrol,660cc,Automatic,Not Certified,Customer,40000
Suzuki Every  2021 PC,PKR 27.25 lacs,2725000,Karachi,2021,"94,000km",Petrol,660cc,Automatic,Not Certified,Customer,94000
Suzuki Every  2024 ,PKR 38 lacs,3800000,Gujranwala,2024,"24,000km",Petrol,660cc,Automatic,Not Certified,Customer,24000
Suzuki Every  2024 GA,PKR 26.75 lacs,2675000,Gujranwala,2024,"30,000km",Petrol,660cc,Manual,Not Certified,Customer,30000
Suzuki Every  2024 VXR,PKR 29.25 lacs,2925000,Lahore,2024,10km,Petrol,660cc,Manual,Not Certified,Customer,10
Suzuki Every 11th Generation (JDM) 2005 Join,PKR 6 lacs,600000,Karachi,2005,"59,322km",Petrol,660cc,Automatic,Not Certified,Customer,59322
